id,formula_text,solution_text,model_text,hybrid_time,backend_only_time,is_hybrid_winner,hybrid_time_diff
492,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123455
a => 2
}",12.261,120.753,1,-108.492
493,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123455
a => 3
}",11.733,114.568,1,-102.835
494,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 1
c => 123456
b => 123455
a => 123456
}",11.837,115.129,1,-103.292
495,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 1
c => 123456
b => 123455
a => 123456
}",11.122,110.099,1,-98.977
496,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 1
c => 123456
b => 123455
a => 123456
}",10.871,107.267,1,-96.396
497,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123456
b => 1
a => 123456
}",7.759,112.660,1,-104.901
498,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 0
c => 123455
b => 1
a => 123456
}",20.136,129.227,1,-109.091
499,"((a = 123456) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 0
c => 123455
b => 2
a => 123456
}",17.542,124.106,1,-106.564
500,"((a = 123456) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 0
c => 123455
b => 3
a => 123456
}",17.882,137.525,1,-119.643
501,"((a = 123456) ^ (b = 1) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 0
b => 1
a => 123456
}",19.789,137.964,1,-118.175
502,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123455
b => 1
a => 123456
}",31.717,124.245,1,-92.528
503,"((a = 123456) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123455
b => 2
a => 123456
}",12.347,117.089,1,-104.742
504,"((a = 123456) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123455
b => 3
a => 123456
}",11.597,114.701,1,-103.104
505,"((a = 123456) ^ (not (b = 3)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123455
b => 0
a => 123456
}",17.847,132.276,1,-114.429
506,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123455
b => 1
a => 123456
}",12.565,118.394,1,-105.829
507,"((a = 123456) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123455
b => 2
a => 123456
}",12.110,113.231,1,-101.121
508,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123455
b => 1
a => 123456
}",11.572,113.098,1,-101.526
509,"((a = 123456) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123455
b => 2
a => 123456
}",11.389,111.952,1,-100.563
510,"((a = 123456) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123455
b => 3
a => 123456
}",11.467,109.655,1,-98.188
511,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123456
a => 1
}",11.534,119.904,1,-108.370
512,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (d = 1) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 1
c => 123455
b => 123456
a => 123456
}",17.983,157.119,1,-139.136
513,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123456
a => 1
}",6.883,173.873,1,-166.990
514,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123455
a => 3
}",12.431,152.959,1,-140.528
515,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123455
a => 0
}",39.378,177.668,1,-138.290
516,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123455
a => 0
}",14.931,123.713,1,-108.782
517,"((a = 2) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123455
a => 2
}",7.168,109.036,1,-101.868
518,"((a = 1) ^ (b = 123456) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123456
a => 1
}",5.702,104.855,1,-99.153
519,"((a = 123456) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123455
b => 0
a => 123456
}",16.513,123.836,1,-107.323
520,"((a = 123456) ^ (b = 3) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123455
b => 3
a => 123456
}",9.781,109.217,1,-99.436
521,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123456
b => 0
a => 123456
}",9.027,132.234,1,-123.207
522,"((a = 123456) ^ (not (b = 3)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123455
b => 0
a => 123456
}",18.556,133.905,1,-115.349
523,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123456
a => 1
}",11.405,114.598,1,-103.193
524,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 1
c => 123455
b => 123456
a => 123456
}",10.327,129.686,1,-119.359
525,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 1
c => 123455
b => 123456
a => 123456
}",10.190,128.201,1,-118.011
526,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 1
c => 123455
b => 123456
a => 123456
}",10.714,125.436,1,-114.722
527,"((a = 123456) ^ (not (b = 3)) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123455
b => 0
a => 123456
}",15.423,126.112,1,-110.689
528,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123455
b => 1
a => 123456
}",9.138,106.455,1,-97.317
529,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (not (d = 1)) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 0
c => 123456
b => 1
a => 123456
}",17.080,123.882,1,-106.802
530,"((a = 123456) ^ (b = 1) ^ (c = 1) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 1
b => 1
a => 123456
}",10.068,107.161,1,-97.093
531,"((a = 123456) ^ (b = 1) ^ (c = 2) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 2
b => 1
a => 123456
}",9.268,102.161,1,-92.893
532,"((a = 123456) ^ (b = 1) ^ (c = 3) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 3
b => 1
a => 123456
}",9.300,98.419,1,-89.119
533,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123456
b => 1
a => 123456
}",9.689,102.770,1,-93.081
534,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123456
b => 1
a => 123456
}",9.924,116.944,1,-107.020
535,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123456
b => 1
a => 123456
}",11.428,114.143,1,-102.715
536,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 1
b => 123456
a => 123456
}",9.065,123.992,1,-114.927
537,"((a = 123456) ^ (b = 123456) ^ (c = 123456) ^ (d = 1) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 1
c => 123456
b => 123456
a => 123456
}",15.160,135.897,1,-120.737
538,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 1
b => 123456
a => 123456
}",8.545,125.988,1,-117.443
539,"((a = 123456) ^ (b = 123456) ^ (c = 123456) ^ (d = 1) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 1
c => 123456
b => 123456
a => 123456
}",8.311,122.680,1,-114.369
540,"((a = 123456) ^ (b = 123456) ^ (c = 123456) ^ (d = 1) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 1
c => 123456
b => 123456
a => 123456
}",8.001,126.994,1,-118.993
541,"((a = 123456) ^ (b = 123456) ^ (c = 123456) ^ (d = 1) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 1
c => 123456
b => 123456
a => 123456
}",8.339,160.086,1,-151.747
542,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",45.323,256.639,1,-211.316
543,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 0
c => 0
b => 123455
a => 1
}",22.971,151.655,1,-128.684
544,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 0
c => 0
b => 123455
a => 2
}",19.306,422.851,1,-403.545
545,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 0
c => 0
b => 123455
a => 3
}",25.368,146.341,1,-120.973
546,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",19.916,134.338,1,-114.422
547,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123455
c => 0
b => 123455
a => 123456
}",18.227,124.275,1,-106.048
548,"((a = 123456) ^ (not (b = 123456)) ^ (c = 3) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123455
c => 3
b => 123455
a => 123456
}",14.684,121.286,1,-106.602
549,"((a = 123456) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 0
c => 123455
b => 0
a => 123456
}",18.576,193.827,1,-175.251
550,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 1) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 1
d => 123455
c => 123455
b => 123455
a => 123456
}",33.801,189.082,1,-155.281
551,"((a = 1) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123456
d => 0
c => 123455
b => 0
a => 1
}",20.851,153.728,1,-132.877
552,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 1
d => 123455
c => 123455
b => 123455
a => 123456
}",15.738,148.336,1,-132.598
553,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 1
d => 123455
c => 123455
b => 123455
a => 123456
}",16.573,126.014,1,-109.441
554,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 1
d => 123455
c => 123455
b => 123455
a => 123456
}",15.220,428.671,1,-413.451
555,"((a = 1) ^ (not (b = 123456)) ^ (c = 3) ^ (not (d = 123456)) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123455
c => 3
b => 123455
a => 1
}",41.327,188.761,1,-147.434
556,"((not (a = 1)) ^ (not (a = 2)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123456
c => 0
b => 123455
a => 0
}",27.930,172.920,1,-144.990
557,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123456
c => 0
b => 123455
a => 2
}",21.630,136.540,1,-114.910
558,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123456
c => 0
b => 123455
a => 3
}",52.681,156.515,1,-103.834
559,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 1
c => 0
b => 123455
a => 1
}",15.340,121.964,1,-106.624
560,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 1
c => 0
b => 123455
a => 2
}",19.593,147.933,1,-128.340
561,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 1
c => 0
b => 123455
a => 3
}",15.905,118.400,1,-102.495
562,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 2
c => 0
b => 123455
a => 1
}",13.738,133.314,1,-119.576
563,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 2
c => 0
b => 123455
a => 2
}",16.149,131.844,1,-115.695
564,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 2
c => 0
b => 123455
a => 3
}",14.166,114.871,1,-100.705
565,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 3
c => 0
b => 123455
a => 1
}",13.493,111.856,1,-98.363
566,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 3
c => 0
b => 123455
a => 2
}",13.331,109.999,1,-96.668
567,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 3
c => 0
b => 123455
a => 3
}",13.529,110.940,1,-97.411
568,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123456
c => 0
b => 123455
a => 1
}",15.320,115.842,1,-100.522
569,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123456
c => 0
b => 123455
a => 2
}",27.539,118.783,1,-91.244
570,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123456
c => 0
b => 123455
a => 3
}",13.725,111.500,1,-97.775
571,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123456
c => 0
b => 123455
a => 1
}",13.312,111.392,1,-98.080
572,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123456
c => 0
b => 123455
a => 2
}",13.084,110.935,1,-97.851
573,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 0
d => 123456
c => 0
b => 123455
a => 3
}",13.407,109.532,1,-96.125
574,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123456
c => 0
b => 123455
a => 1
}",13.518,109.931,1,-96.413
575,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123456
c => 0
b => 123455
a => 2
}",13.318,109.164,1,-95.846
576,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 0
d => 123456
c => 0
b => 123455
a => 3
}",30.267,129.681,1,-99.414
577,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 1) ^ (not (e = 123456)) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123455
d => 1
c => 123455
b => 123455
a => 123456
}",16.633,119.921,1,-103.288
578,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 1
d => 123456
c => 123455
b => 123455
a => 123456
}",20.896,124.829,1,-103.933
579,"((a = 123456) ^ (not (b = 1)) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 123456) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123456
d => 1
c => 123455
b => 0
a => 123456
}",37.380,139.854,1,-102.474
580,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 1
d => 123456
c => 123455
b => 123455
a => 123456
}",15.047,114.850,1,-99.803
581,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 2) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 2
e => 1
d => 123456
c => 123455
b => 123455
a => 123456
}",14.289,110.812,1,-96.523
582,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 3) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 3
e => 1
d => 123456
c => 123455
b => 123455
a => 123456
}",13.005,107.933,1,-94.928
583,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123456
c => 0
b => 123455
a => 1
}",12.525,114.018,1,-101.493
584,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123456
c => 0
b => 123455
a => 2
}",11.575,116.959,1,-105.384
585,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (e = 123456) ^ (f = 1) ^ (g = 123456))","SAT","{
g => 123456
f => 1
e => 123456
d => 123456
c => 0
b => 123455
a => 3
}",11.702,120.076,1,-108.374
586,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123455
c => 1
b => 123455
a => 123456
}",22.570,130.158,1,-107.588
587,"((a = 123456) ^ (not (b = 123456)) ^ (c = 2) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123455
c => 2
b => 123455
a => 123456
}",21.736,124.074,1,-102.338
588,"((a = 123456) ^ (not (b = 123456)) ^ (c = 3) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (not (f = 1)) ^ (not (f = 2)) ^ (not (f = 3)) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 0
e => 0
d => 123455
c => 3
b => 123455
a => 123456
}",23.580,169.404,1,-145.824
589,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)) ^ (not (f = 1)) ^ (g = 123456))","SAT","{
g => 123456
f => 0
e => 123455
d => 0
c => 1
b => 123455
a => 123456
}",47.048,135.162,1,-88.114
590,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123455
c => 1
b => 123455
a => 123456
}",15.714,120.674,1,-104.960
591,"((a = 123456) ^ (not (b = 123456)) ^ (c = 2) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 1) ^ (not (g = 123456)))","SAT","{
g => 123455
f => 1
e => 0
d => 123455
c => 2
b => 123455
a => 123456
}",14.462,113.216,1,-98.754
